DATE,fcon
2020-07-31,0.18150051843317971
2020-08-31,0.17333803763440864
2020-09-30,0.18753359126984126
2020-10-31,0.21766789554531493
2020-11-30,0.2671905158730159
2020-12-31,0.318411386328725
2021-01-31,0.37599660138248847
2021-02-28,0.40292691326530605
2021-03-31,0.3770646313364055
2021-04-30,0.2670707142857143
2021-05-31,0.201462346390169
2021-06-30,0.20129880952380955
2021-07-31,0.17780652841781872
2021-08-31,0.1717901689708142
2021-09-30,0.17247525793650792
2021-10-31,0.20212701612903228
2021-11-30,0.24458698412698415
2021-12-31,0.2900509600614439
2022-01-31,0.33819420122887855
2022-02-28,0.3749660289115645
2022-03-31,0.36523571428571433
2022-04-30,0.27599829365079365
2022-05-31,0.2141327380952381
2022-06-30,0.21701359126984124
2022-07-31,0.1818719278033794
2022-08-31,0.17321923963133645
2022-09-30,0.19060430555555552
2022-10-31,0.21803097158218127
2022-11-30,0.25969315476190474
2022-12-31,0.30573448540706605
2023-01-31,0.36037563364055303
2023-02-28,0.39647619047619037
2023-03-31,0.3979645353302611
2023-04-30,0.30310757936507937
2023-05-31,0.21246866359447003
2023-06-30,0.21766136904761904
2023-07-31,0.18462505760368658
2023-08-31,0.17733894009216594
2023-09-30,0.19432113095238096
2023-10-31,0.2258136712749616
2023-11-30,0.2761486309523809
2023-12-31,0.3305010752688171
2024-01-31,0.3872279761904762
2024-02-29,0.4226519088669951
2024-03-31,0.38251906682027653
2024-04-30,0.2869847817460317
2024-05-31,0.21065111367127495
2024-06-30,0.21436257936507938
2024-07-31,0.18792331029185866
2024-08-31,0.1765004416282642
2024-09-30,0.2005674404761905
2024-10-31,0.22691465053763438
2024-11-30,0.2827110912698413
2024-12-31,0.34007352150537623
2025-01-31,0.39880622119815673
2025-02-28,0.43467438350340143
2025-03-31,0.3994906490015361
2025-04-30,0.303614126984127
2025-05-31,0.22765458909370204
2025-06-30,0.2254527976190476
2025-07-31,0.1853982334869432
2025-08-31,0.176338767281106
2025-09-30,0.18976037698412698
2025-10-31,0.22056943164362516
2025-11-30,0.28016091269841265
2025-12-31,0.3329432411674347
2026-01-31,0.39214151305683564
2026-02-28,0.43329936224489796
2026-03-31,0.40435343701996934
2026-04-30,0.28564785714285706
2026-05-31,0.22164677419354842
2026-06-30,0.2314861309523809
2026-07-31,0.20462651689708145
2026-08-31,0.1944878840245776
2026-09-30,0.21323309523809517
2026-10-31,0.25328807603686637
2026-11-30,0.30681244047619044
2026-12-31,0.3638899193548387
2027-01-31,0.4229129416282642
2027-02-28,0.4534125212585033
2027-03-31,0.4014078533026113
2027-04-30,0.3065460317460318
2027-05-31,0.22934667818740392
2027-06-30,0.22889031746031746
2027-07-31,0.19798890168970817
2027-08-31,0.18367580645161288
2027-09-30,0.19664529761904764
2027-10-31,0.23928429339477725
2027-11-30,0.2927764285714286
2027-12-31,0.3552772273425499
2028-01-31,0.41247951228878643
2028-02-29,0.443506999178982
2028-03-31,0.389281797235023
2028-04-30,0.2868905357142857
2028-05-31,0.21546730030721967
2028-06-30,0.22901319444444448
2028-07-31,0.19968504224270353
2028-08-31,0.18666956605222737
2028-09-30,0.2061514880952381
2028-10-31,0.23586353686635944
2028-11-30,0.29889982142857136
2028-12-31,0.35695472350230417
2029-01-31,0.41660587557603684
2029-02-28,0.45761445578231297
2029-03-31,0.4442923387096773
2029-04-30,0.30337285714285706
2029-05-31,0.23560113287250392
2029-06-30,0.25787055555555555
2029-07-31,0.20241710829493093
2029-08-31,0.19642215821812598
2029-09-30,0.20092876984126987
2029-10-31,0.23422928187404002
2029-11-30,0.2946043055555556
2029-12-31,0.3511284178187405
2030-01-31,0.40645305299539175
2030-02-28,0.43989141156462597
2030-03-31,0.3794004032258064
2030-04-30,0.2881055357142857
2030-05-31,0.21128350614439326
2030-06-30,0.18564577380952377
2030-07-31,0.15735113287250382
2030-08-31,0.15617722734254993
2030-09-30,0.16995591269841265
2030-10-31,0.1954179339477727
2030-11-30,0.2439639682539683
2030-12-31,0.2862252112135177
2031-01-31,0.32440570276497704
2031-02-28,0.33953035714285723
2031-03-31,0.3162195468509984
2031-04-30,0.25551424603174605
2031-05-31,0.2037277841781874
2031-06-30,0.22416553571428569
2031-07-31,0.18248949692780336
2031-08-31,0.1743580261136713
2031-09-30,0.19040515873015879
2031-10-31,0.21855604838709677
2031-11-30,0.2653572619047619
2031-12-31,0.31879834869431645
2032-01-31,0.36640643241167437
2032-02-29,0.40345529556650245
2032-03-31,0.3938567012288786
2032-04-30,0.2864805158730159
2032-05-31,0.20760441628264206
2032-06-30,0.2093986904761905
2032-07-31,0.18150986943164363
2032-08-31,0.18152125576036862
2032-09-30,0.1878281547619048
2032-10-31,0.21744208909370197
2032-11-30,0.26711029761904764
2032-12-31,0.31866801075268814
2033-01-31,0.3755489439324116
2033-02-28,0.40334908588435375
2033-03-31,0.3632177995391705
2033-04-30,0.25762803571428566
2033-05-31,0.2076701036866359
2033-06-30,0.21900285714285717
2033-07-31,0.17993717357910902
2033-08-31,0.17376706989247312
2033-09-30,0.19103948412698415
2033-10-31,0.22083200844854067
2033-11-30,0.2671838095238096
2033-12-31,0.3210152457757297
2034-01-31,0.3651285330261137
2034-02-28,0.40023975340136053
2034-03-31,0.36457553763440864
2034-04-30,0.26428283730158725
2034-05-31,0.21330165130568352
2034-06-30,0.21233388888888885
2034-07-31,0.17686054147465435
2034-08-31,0.17028650153609828
2034-09-30,0.18037773809523808
2034-10-31,0.21187716973886328
2034-11-30,0.25669373015873015
2034-12-31,0.30709809907834096
2035-01-31,0.355126267281106
2035-02-28,0.38927553146258503
2035-03-31,0.3592846006144392
2035-04-30,0.2793677182539683
2035-05-31,0.21544592933947773
2035-06-30,0.21313160714285712
2035-07-31,0.1769356182795698
2035-08-31,0.16919489247311828
2035-09-30,0.18455420634920638
2035-10-31,0.216023732718894
2035-11-30,0.26742021825396833
2035-12-31,0.3237349654377881
2036-01-31,0.3727768625192012
2036-02-29,0.3953280993431855
2036-03-31,0.390355702764977
2036-04-30,0.2957269444444445
2036-05-31,0.2209578341013825
2036-06-30,0.20376855158730162
2036-07-31,0.17212018049155145
2036-08-31,0.16982242703533024
2036-09-30,0.18437928571428572
2036-10-31,0.21181658986175117
2036-11-30,0.25388539682539685
2036-12-31,0.30325266897081415
2037-01-31,0.3514429147465438
2037-02-28,0.38647153486394553
2037-03-31,0.34245476190476193
2037-04-30,0.265322380952381
2037-05-31,0.19859387480798774
2037-06-30,0.20662297619047618
2037-07-31,0.18662991551459296
2037-08-31,0.1733715437788019
2037-09-30,0.18827656746031743
2037-10-31,0.2142283986175115
2037-11-30,0.2652734126984127
2037-12-31,0.31449381720430103
2038-01-31,0.3783967933947772
2038-02-28,0.41049357993197283
2038-03-31,0.38814468125960067
2038-04-30,0.28225140873015875
2038-05-31,0.2219242895545315
2038-06-30,0.22672285714285723
2038-07-31,0.1860742703533026
2038-08-31,0.1774084677419355
2038-09-30,0.18781132936507933
2038-10-31,0.21589034178187408
2038-11-30,0.27067819444444446
2038-12-31,0.32734285714285716
2039-01-31,0.3861661674347158
2039-02-28,0.42711728316326536
2039-03-31,0.3990212941628265
2039-04-30,0.28301456349206344
2039-05-31,0.20924890552995382
2039-06-30,0.20765920634920634
2039-07-31,0.1708543202764977
2039-08-31,0.16440554915514596
2039-09-30,0.17820414682539681
2039-10-31,0.2084671658986175
2039-11-30,0.253835873015873
2039-12-31,0.2964498079877112
2040-01-31,0.34631632104454674
2040-02-29,0.3638967364532019
2040-03-31,0.3332451996927803
2040-04-30,0.2563284126984127
2040-05-31,0.2019900729646697
2040-06-30,0.19284244047619048
2040-07-31,0.16769329877112135
2040-08-31,0.16140985023041476
2040-09-30,0.18083781746031743
2040-10-31,0.21436549539170502
2040-11-30,0.2617199801587301
2040-12-31,0.3061104646697388
2041-01-31,0.3502729262672811
2041-02-28,0.38545924744897964
2041-03-31,0.37814888632872506
2041-04-30,0.28655105158730154
2041-05-31,0.20788861367127504
2041-06-30,0.2178227976190476
2041-07-31,0.18409216589861754
2041-08-31,0.17202548003072193
2041-09-30,0.1867225396825397
2041-10-31,0.21728072196620582
2041-11-30,0.2664292261904762
2041-12-31,0.31792352150537634
2042-01-31,0.37892386712749615
2042-02-28,0.40716547619047627
2042-03-31,0.36469554531490017
2042-04-30,0.2673881746031746
2042-05-31,0.21102889784946238
2042-06-30,0.2026640873015873
2042-07-31,0.1809804339477726
2042-08-31,0.17370604838709677
2042-09-30,0.18456599206349208
2042-10-31,0.21028859447004605
2042-11-30,0.2556079365079364
2042-12-31,0.3064994239631336
2043-01-31,0.36018629032258065
2043-02-28,0.3793542942176871
2043-03-31,0.35154519969278036
2043-04-30,0.27875946428571424
2043-05-31,0.20554364439324113
2043-06-30,0.20770077380952381
2043-07-31,0.17903694316436256
2043-08-31,0.17081962365591402
2043-09-30,0.1827890873015873
2043-10-31,0.20919564132104454
2043-11-30,0.2546593055555555
2043-12-31,0.3054287634408602
2044-01-31,0.3614753072196621
2044-02-29,0.3836218390804598
2044-03-31,0.34833102918586795
2044-04-30,0.25600180555555563
2044-05-31,0.22343955453149
2044-06-30,0.21832317460317455
2044-07-31,0.18277407834101383
2044-08-31,0.17165408986175115
2044-09-30,0.18913714285714292
2044-10-31,0.21271209677419353
2044-11-30,0.25450658730158726
2044-12-31,0.3001023041474654
2045-01-31,0.34998481182795693
2045-02-28,0.3869546343537415
2045-03-31,0.36996054147465435
2045-04-30,0.26129043650793654
2045-05-31,0.20083175883256527
2045-06-30,0.20875146825396823
2045-07-31,0.1904815476190476
2045-08-31,0.17957215821812597
2045-09-30,0.1927975793650794
2045-10-31,0.211189400921659
2045-11-30,0.25874625000000007
2045-12-31,0.3103098886328725
2046-01-31,0.35191129032258067
2046-02-28,0.3654429634353742
2046-03-31,0.3405839093701998
2046-04-30,0.264940376984127
2046-05-31,0.20167847542242703
2046-06-30,0.2195390079365079
2046-07-31,0.18509450844854072
2046-08-31,0.17303527265745006
2046-09-30,0.1883604166666666
2046-10-31,0.22067363671274962
2046-11-30,0.26348527777777775
2046-12-31,0.31941995007680485
2047-01-31,0.3600779569892474
2047-02-28,0.3757209396258504
2047-03-31,0.3460583333333334
2047-04-30,0.25370587301587294
2047-05-31,0.20417922427035332
2047-06-30,0.22852406746031748
2047-07-31,0.18828150921658995
2047-08-31,0.17715216973886327
2047-09-30,0.20022303571428582
2047-10-31,0.22879437403993858
2047-11-30,0.2805147817460317
2047-12-31,0.3351137864823349
2048-01-31,0.3884991743471582
2048-02-29,0.4116997536945813
2048-03-31,0.3841468509984638
2048-04-30,0.2774586706349206
2048-05-31,0.21380798771121348
2048-06-30,0.23072998015873017
2048-07-31,0.19070470430107528
2048-08-31,0.18255276497695852
2048-09-30,0.19621880952380952
2048-10-31,0.21960992703533025
2048-11-30,0.2746426785714286
2048-12-31,0.3261817012288787
2049-01-31,0.37183364055299534
2049-02-28,0.384430612244898
2049-03-31,0.3218979646697388
2049-04-30,0.24254138888888888
2049-05-31,0.2088881528417819
2049-06-30,0.20737335317460312
2049-07-31,0.169963767281106
2049-08-31,0.16589091781874046
2049-09-30,0.17946559523809522
2049-10-31,0.20552436635944699
2049-11-30,0.2520613095238095
2049-12-31,0.3083704109062981
2050-01-31,0.36109028417818734
2050-02-28,0.38749740646258507
2050-03-31,0.3575813364055299
2050-04-30,0.26853039682539687
2050-05-31,0.21624270353302613
2050-06-30,0.21477581349206348
2050-07-31,0.1829374423963134
2050-08-31,0.17423129800307216
2050-09-30,0.1863913492063492
2050-10-31,0.21651854838709675
2050-11-30,0.26911333333333337
2050-12-31,0.32358584869431645
2051-01-31,0.36621943164362514
2051-02-28,0.3976161352040817
2051-03-31,0.371832757296467
2051-04-30,0.2767887896825397
2051-05-31,0.2269160522273425
2051-06-30,0.22996757936507936
2051-07-31,0.18035831413210443
2051-08-31,0.17345929339477725
2051-09-30,0.18756315476190474
2051-10-31,0.21295441628264208
2051-11-30,0.26110436507936513
2051-12-31,0.31941530337941626
2052-01-31,0.370585599078341
2052-02-29,0.3931994663382594
2052-03-31,0.35967354070660534
2052-04-30,0.2577684126984127
2052-05-31,0.1956335637480799
2052-06-30,0.1782220634920635
2052-07-31,0.15720270737327188
2052-08-31,0.15377127496159756
2052-09-30,0.16395067460317467
2052-10-31,0.18979855990783406
2052-11-30,0.22833767857142856
2052-12-31,0.2833510944700461
2053-01-31,0.3389965053763441
2053-02-28,0.37221254251700675
2053-03-31,0.34556123271889405
2053-04-30,0.26930319444444445
2053-05-31,0.20563738479262667
2053-06-30,0.19348202380952378
2053-07-31,0.1735774961597543
2053-08-31,0.1679206989247312
2053-09-30,0.1766626984126984
2053-10-31,0.1969678187403994
2053-11-30,0.2389623611111111
2053-12-31,0.2897350038402458
2054-01-31,0.34744865591397833
2054-02-28,0.37964326105442187
2054-03-31,0.3654983294930875
2054-04-30,0.27029182539682534
2054-05-31,0.22546720430107525
2054-06-30,0.20599757936507934
2054-07-31,0.1820154569892473
2054-08-31,0.1738083525345622
2054-09-30,0.18628170634920635
2054-10-31,0.21128099078341017
2054-11-30,0.26143884920634924
2054-12-31,0.3187105606758832
2055-01-31,0.3617407642089093
2055-02-28,0.38245276360544206
2055-03-31,0.3558031298003071
2055-04-30,0.25191716269841274
2055-05-31,0.20653077956989246
2055-06-30,0.21703773809523808
2055-07-31,0.18778692396313362
2055-08-31,0.17974456605222733
2055-09-30,0.19000456349206354
2055-10-31,0.21820046082949313
2055-11-30,0.2620867261904761
2055-12-31,0.3118440284178187
2056-01-31,0.3559485983102919
2056-02-29,0.37714991789819385
2056-03-31,0.32857665130568353
2056-04-30,0.24877922619047615
2056-05-31,0.21335871735791093
2056-06-30,0.24054196428571425
2056-07-31,0.19009550691244242
2056-08-31,0.17510597158218125
2056-09-30,0.18848277777777778
2056-10-31,0.21522196620583722
2056-11-30,0.26651238095238095
2056-12-31,0.31949831029185866
2057-01-31,0.37045180491551466
2057-02-28,0.39559071003401364
2057-03-31,0.364074673579109
2057-04-30,0.2629721825396826
2057-05-31,0.20232630568356375
2057-06-30,0.1999348015873016
2057-07-31,0.17259890552995386
2057-08-31,0.16605585637480805
2057-09-30,0.1777219642857143
2057-10-31,0.20328905529953914
2057-11-30,0.25185765873015875
2057-12-31,0.30412649769585254
2058-01-31,0.36473390937019967
2058-02-28,0.38232461734693884
2058-03-31,0.34778892089093705
2058-04-30,0.26495085317460315
2058-05-31,0.20652688172043013
2058-06-30,0.21332081349206347
2058-07-31,0.18132682411674347
2058-08-31,0.17147728494623657
2058-09-30,0.18419396825396825
2058-10-31,0.2145211597542243
2058-11-30,0.25224680555555556
2058-12-31,0.29824819508448536
2059-01-31,0.351490015360983
2059-02-28,0.36968067602040816
2059-03-31,0.3411517089093702
2059-04-30,0.2526103968253968
2059-05-31,0.21001628264208913
2059-06-30,0.21220654761904761
2059-07-31,0.18321490015360983
2059-08-31,0.1722768049155146
2059-09-30,0.18563886904761906
2059-10-31,0.21578991935483877
2059-11-30,0.2569587103174603
2059-12-31,0.3066431835637481
2060-01-31,0.35243266129032247
2060-02-29,0.3816293308702791
2060-03-31,0.32740672043010755
2060-04-30,0.26541859126984124
2060-05-31,0.21374433563748077
2060-06-30,0.21072271825396827
2060-07-31,0.1862057411674347
2060-08-31,0.17445526113671272
2060-09-30,0.19119408730158727
2060-10-31,0.20999978878648234
2060-11-30,0.26331632936507937
2060-12-31,0.3163549347158218
2061-01-31,0.36668124039938554
2061-02-28,0.3780074404761905
2061-03-31,0.348530069124424
2061-04-30,0.2600139285714286
2061-05-31,0.20669608294930875
2061-06-30,0.21087932539682536
2061-07-31,0.18413131720430104
2061-08-31,0.1730505376344086
2061-09-30,0.1867475
2061-10-31,0.21983521505376347
2061-11-30,0.27812301587301586
2061-12-31,0.3268549539170507
2062-01-31,0.37380078725038407
2062-02-28,0.40081800595238104
2062-03-31,0.3577714285714286
2062-04-30,0.2501447420634921
2062-05-31,0.19902142857142857
2062-06-30,0.18156456349206349
2062-07-31,0.16060570276497696
2062-08-31,0.1687436443932412
2062-09-30,0.18629759920634917
2062-10-31,0.20206624423963138
2062-11-30,0.2508988888888889
2062-12-31,0.3026909562211982
2063-01-31,0.34717728494623656
2063-02-28,0.370484587585034
2063-03-31,0.32449529569892477
2063-04-30,0.23654115079365087
2063-05-31,0.19908052995391706
2063-06-30,0.20938420634920635
2063-07-31,0.1842875960061444
2063-08-31,0.1726257296466974
2063-09-30,0.19376077380952383
2063-10-31,0.22404733102918584
2063-11-30,0.27214964285714277
2063-12-31,0.324593202764977
2064-01-31,0.3788625384024577
2064-02-29,0.3981415024630542
2064-03-31,0.3603869047619048
2064-04-30,0.2660571626984127
2064-05-31,0.21081434331797233
2064-06-30,0.2049312301587302
2064-07-31,0.18040562596006146
2064-08-31,0.16816954685099844
2064-09-30,0.17967835317460318
2064-10-31,0.20387989631336406
2064-11-30,0.24485081349206347
2064-12-31,0.3028469278033794
2065-01-31,0.3471102918586789
2065-02-28,0.36421326530612247
2065-03-31,0.3317351574500768
2065-04-30,0.24055337301587304
2065-05-31,0.18979279953917053
2065-06-30,0.1799437301587302
2065-07-31,0.16081587941628264
2065-08-31,0.15827843701996933
2065-09-30,0.16849664682539686
2065-10-31,0.1923720430107527
2065-11-30,0.23438817460317463
2065-12-31,0.28392884024577575
2066-01-31,0.3316974654377881
2066-02-28,0.36210877976190464
2066-03-31,0.33396827956989245
2066-04-30,0.2511469444444445
2066-05-31,0.2130335829493087
2066-06-30,0.23041480158730163
2066-07-31,0.18736933563748084
2066-08-31,0.17885393625192011
2066-09-30,0.18810394841269842
2066-10-31,0.21693546466973887
2066-11-30,0.27043222222222224
2066-12-31,0.32672331029185864
2067-01-31,0.3805592933947774
2067-02-28,0.4000661989795919
2067-03-31,0.3570830645161291
2067-04-30,0.2562360119047619
2067-05-31,0.21439794546850996
2067-06-30,0.1963346626984127
2067-07-31,0.1726816052227343
2067-08-31,0.16407991551459292
2067-09-30,0.17588472222222226
2067-10-31,0.19411178955453148
2067-11-30,0.23436015873015875
2067-12-31,0.281383064516129
2068-01-31,0.3349223694316437
2068-02-29,0.34876498357963875
2068-03-31,0.3218031490015361
2068-04-30,0.23349547619047623
2068-05-31,0.19131948924731187
2068-06-30,0.1927917857142857
2068-07-31,0.1653384024577573
2068-08-31,0.16384089861751153
2068-09-30,0.17821591269841267
2068-10-31,0.1948782258064516
2068-11-30,0.23342069444444447
2068-12-31,0.2827661674347158
2069-01-31,0.33014575652841777
2069-02-28,0.3523353316326531
2069-03-31,0.31520583717357903
2069-04-30,0.24955367063492065
2069-05-31,0.19584483486943158
2069-06-30,0.21232690476190472
2069-07-31,0.17713509984639014
2069-08-31,0.17238412058371738
2069-09-30,0.18105029761904765
2069-10-31,0.2025136904761905
2069-11-30,0.24632307539682546
2069-12-31,0.3012990207373271
2070-01-31,0.35719942396313364
2070-02-28,0.3809850552721088
2070-03-31,0.3315494623655914
2070-04-30,0.24869988095238088
2070-05-31,0.1937330069124423
2070-06-30,0.22119819444444444
2070-07-31,0.1936905337941628
2070-08-31,0.17779022657450078
2070-09-30,0.19085577380952376
2070-10-31,0.21961148233486946
2070-11-30,0.2608034325396826
2070-12-31,0.3150841973886329
2071-01-31,0.36510372503840255
2071-02-28,0.3889799319727892
2071-03-31,0.3287490783410138
2071-04-30,0.2524514087301587
2071-05-31,0.2091536098310292
2071-06-30,0.20963888888888885
2071-07-31,0.1774221966205837
2071-08-31,0.17052323348694315
2071-09-30,0.18090218253968252
2071-10-31,0.2070325268817204
2071-11-30,0.24360376984126983
2071-12-31,0.2838203725038403
2072-01-31,0.3183337749615975
2072-02-29,0.3324049671592775
2072-03-31,0.3135091013824884
2072-04-30,0.23414488095238092
2072-05-31,0.1957746351766513
2072-06-30,0.21207833333333329
2072-07-31,0.18006574500768055
2072-08-31,0.1754361943164362
2072-09-30,0.18834126984126978
2072-10-31,0.21588563748079873
2072-11-30,0.2632825793650794
2072-12-31,0.3101169930875576
2073-01-31,0.3626910714285715
2073-02-28,0.3760982142857144
2073-03-31,0.33851682027649765
2073-04-30,0.24560154761904765
2073-05-31,0.20881046466973888
2073-06-30,0.20500589285714285
2073-07-31,0.1737360215053764
2073-08-31,0.1743733870967742
2073-09-30,0.18835759920634926
2073-10-31,0.20961361367127498
2073-11-30,0.25395057539682536
2073-12-31,0.30543431259600623
2074-01-31,0.3511280529953917
2074-02-28,0.35856936649659854
2074-03-31,0.3238162826420891
2074-04-30,0.26486783730158725
2074-05-31,0.20693968894009218
2074-06-30,0.19948382936507938
2074-07-31,0.17555552995391713
2074-08-31,0.16611008064516133
2074-09-30,0.1786674603174604
2074-10-31,0.19846478494623657
2074-11-30,0.24294242063492064
2074-12-31,0.28757521121351765
2075-01-31,0.34079721582181255
2075-02-28,0.364134800170068
2075-03-31,0.3277370391705069
2075-04-30,0.2436024007936508
2075-05-31,0.20212427035330266
2075-06-30,0.20445714285714284
2075-07-31,0.17065487711213517
2075-08-31,0.1677487135176651
2075-09-30,0.1809636309523809
2075-10-31,0.21801178955453143
2075-11-30,0.26301152777777775
2075-12-31,0.31152223502304144
2076-01-31,0.37011712749615977
2076-02-29,0.39424304187192116
2076-03-31,0.35583915130568344
2076-04-30,0.2562364484126984
2076-05-31,0.20544070660522276
2076-06-30,0.2159093253968254
2076-07-31,0.17943413978494618
2076-08-31,0.17102409754224268
2076-09-30,0.1883869841269841
2076-10-31,0.2115735215053763
2076-11-30,0.25482575396825397
2076-12-31,0.31300094086021507
2077-01-31,0.36283312211981583
2077-02-28,0.3780192389455783
2077-03-31,0.3494632872503841
2077-04-30,0.26593319444444447
2077-05-31,0.20080364823348693
2077-06-30,0.20067099206349204
2077-07-31,0.1696233294930875
2077-08-31,0.1631412826420891
2077-09-30,0.17516823412698418
2077-10-31,0.1946171082949309
2077-11-30,0.24025714285714284
2077-12-31,0.29005552995391704
2078-01-31,0.3361354070660522
2078-02-28,0.3610137542517007
2078-03-31,0.3194088901689708
2078-04-30,0.2504639484126984
2078-05-31,0.21237966589861748
2078-06-30,0.2215794047619047
2078-07-31,0.18762181259600613
2078-08-31,0.17799074500768042
2078-09-30,0.1897890873015873
2078-10-31,0.2092766513056836
2078-11-30,0.2593284920634921
2078-12-31,0.31365754608294927
2079-01-31,0.36388342933947765
2079-02-28,0.3641401360544218
2079-03-31,0.2905776689708141
2079-04-30,0.22701603174603172
2079-05-31,0.19680723886328721
2079-06-30,0.18939805555555556
2079-07-31,0.16962582565284184
2079-08-31,0.16231595622119815
2079-09-30,0.17196123015873016
2079-10-31,0.19230437788018434
2079-11-30,0.22719623015873017
2079-12-31,0.2663139784946236
2080-01-31,0.30652638248847924
2080-02-29,0.3371288177339902
2080-03-31,0.30245921658986175
2080-04-30,0.23386293650793652
2080-05-31,0.192292549923195
2080-06-30,0.19827847222222225
2080-07-31,0.17595771889400924
2080-08-31,0.16675883256528415
2080-09-30,0.1808810119047619
2080-10-31,0.20233542626728107
2080-11-30,0.2429349007936508
2080-12-31,0.2926965053763441
2081-01-31,0.3396199692780338
2081-02-28,0.35370659013605443
2081-03-31,0.32596392089093695
2081-04-30,0.2382604761904762
2081-05-31,0.21041171274961595
2081-06-30,0.2180767261904762
2081-07-31,0.1769155529953917
2081-08-31,0.1697076612903226
2081-09-30,0.18213559523809522
2081-10-31,0.20797603686635943
2081-11-30,0.24989803571428573
2081-12-31,0.3019751344086022
2082-01-31,0.3467317204301076
2082-02-28,0.361663350340136
2082-03-31,0.3149200652841782
2082-04-30,0.2499070436507937
2082-05-31,0.20158663594470053
2082-06-30,0.20904791666666664
2082-07-31,0.17315867895545314
2082-08-31,0.1651335061443932
2082-09-30,0.17406837301587305
2082-10-31,0.19897501920122887
2082-11-30,0.24853539682539685
2082-12-31,0.2962584101382489
2083-01-31,0.34316824116743466
2083-02-28,0.3669817814625851
2083-03-31,0.3334987903225806
2083-04-30,0.256379007936508
2083-05-31,0.20379178187403993
2083-06-30,0.1930303968253968
2083-07-31,0.16844573732718898
2083-08-31,0.1644888248847926
2083-09-30,0.17602188492063492
2083-10-31,0.19740126728110596
2083-11-30,0.23791771825396824
2083-12-31,0.2802160906298003
2084-01-31,0.31376833717357905
2084-02-29,0.3202963669950739
2084-03-31,0.30060324500768054
2084-04-30,0.23033748015873012
2084-05-31,0.1996730222734255
2084-06-30,0.1987225793650794
2084-07-31,0.1774707565284178
2084-08-31,0.17301912442396308
2084-09-30,0.18062478174603175
2084-10-31,0.20281858678955456
2084-11-30,0.2395006150793651
2084-12-31,0.2886355222734255
2085-01-31,0.3242301651305683
2085-02-28,0.34379732142857145
2085-03-31,0.3146568740399385
2085-04-30,0.24231628968253968
2085-05-31,0.20934231950844853
2085-06-30,0.2076975396825397
2085-07-31,0.1761821620583717
2085-08-31,0.17283149001536097
2085-09-30,0.18867611111111113
2085-10-31,0.20874911674347152
2085-11-30,0.2538257341269841
2085-12-31,0.3003666282642089
2086-01-31,0.3405818740399386
2086-02-28,0.3483040603741497
2086-03-31,0.2957626344086021
2086-04-30,0.22385936507936502
2086-05-31,0.18632142857142855
2086-06-30,0.1881678373015873
2086-07-31,0.16568759600614444
2086-08-31,0.15987050691244237
2086-09-30,0.17181533730158727
2086-10-31,0.1927978302611367
2086-11-30,0.23084811507936506
2086-12-31,0.2745374807987711
2087-01-31,0.3117589861751152
2087-02-28,0.31345195578231294
2087-03-31,0.29064829109062984
2087-04-30,0.23069813492063498
2087-05-31,0.19080291858678952
2087-06-30,0.19694599206349203
2087-07-31,0.1658060291858679
2087-08-31,0.1622288594470046
2087-09-30,0.1732787896825397
2087-10-31,0.19724688940092164
2087-11-30,0.2240896825396825
2087-12-31,0.26721132872503833
